Steppingstone sampler:
        No Stones:                  1000
        Start It:                   100050001
        It Per Stone:               5000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
627	0.084403	3750	-0.022269	-32.500313
628	0.083837	3750	-0.022233	-32.522546
629	0.083273	3750	-0.022208	-32.544754
630	0.082712	3750	-0.022437	-32.567191
631	0.082152	3750	-0.021729	-32.588920
632	0.081595	3750	-0.024017	-32.612937
633	0.081041	3750	-0.022357	-32.635294
634	0.080488	3750	-0.023194	-32.658488
635	0.079938	3750	-0.022873	-32.681360
636	0.079390	3750	-0.023014	-32.704375
637	0.078845	3750	-0.021862	-32.726237
638	0.078301	3750	-0.021738	-32.747974
639	0.077760	3750	-0.021369	-32.769344
640	0.077221	3750	-0.021941	-32.791284
641	0.076684	3750	-0.022277	-32.813561
642	0.076150	3750	-0.022380	-32.835941
643	0.075618	3750	-0.020650	-32.856591
644	0.075088	3750	-0.021538	-32.878129
645	0.074560	3750	-0.021230	-32.899359
646	0.074035	3750	-0.020446	-32.919805
647	0.073512	3750	-0.021171	-32.940976
648	0.072991	3750	-0.021956	-32.962932
649	0.072472	3750	-0.021172	-32.984104
650	0.071955	3750	-0.020814	-33.004918
651	0.071441	3750	-0.020558	-33.025475
652	0.070929	3750	-0.020716	-33.046191
653	0.070419	3750	-0.021828	-33.068020
654	0.069911	3750	-0.021231	-33.089251
655	0.069406	3750	-0.021825	-33.111076
656	0.068903	3750	-0.021533	-33.132609
657	0.068401	3750	-0.021127	-33.153737
658	0.067903	3750	-0.021795	-33.175532
659	0.067406	3750	-0.021448	-33.196979
660	0.066911	3750	-0.020743	-33.217722
661	0.066419	3750	-0.020128	-33.237850
662	0.065929	3750	-0.019681	-33.257531
663	0.065441	3750	-0.019590	-33.277121
664	0.064955	3750	-0.020568	-33.297689
665	0.064471	3750	-0.019772	-33.317461
666	0.063990	3750	-0.022778	-33.340239
667	0.063510	3750	-0.019819	-33.360058
668	0.063033	3750	-0.019674	-33.379732
669	0.062558	3750	-0.019054	-33.398786
670	0.062085	3750	-0.019633	-33.418420
671	0.061615	3750	-0.019404	-33.437824
672	0.061146	3750	-0.019472	-33.457296
673	0.060680	3750	-0.018892	-33.476188
674	0.060216	3750	-0.018827	-33.495015
675	0.059753	3750	-0.020276	-33.515291
676	0.059293	3750	-0.021027	-33.536318
677	0.058836	3750	-0.019824	-33.556142
678	0.058380	3750	-0.018709	-33.574851
679	0.057926	3750	-0.018603	-33.593454
680	0.057475	3750	-0.018623	-33.612078
681	0.057025	3750	-0.018756	-33.630833
682	0.056578	3750	-0.019415	-33.650248
683	0.056133	3750	-0.018972	-33.669220
684	0.055690	3750	-0.018021	-33.687241
685	0.055249	3750	-0.018192	-33.705434
686	0.054810	3750	-0.018709	-33.724143
687	0.054373	3750	-0.018388	-33.742531
688	0.053939	3750	-0.019524	-33.762055
689	0.053506	3750	-0.019647	-33.781702
690	0.053076	3750	-0.019465	-33.801167
691	0.052647	3750	-0.019890	-33.821057
692	0.052221	3750	-0.018941	-33.839999
693	0.051797	3750	-0.018881	-33.858880
694	0.051375	3750	-0.018482	-33.877361
695	0.050955	3750	-0.018562	-33.895924
696	0.050537	3750	-0.017601	-33.913525
697	0.050121	3750	-0.018072	-33.931596
698	0.049707	3750	-0.018346	-33.949942
699	0.049295	3750	-0.018436	-33.968378
700	0.048885	3750	-0.018068	-33.986446
701	0.048478	3750	-0.018220	-34.004666
702	0.048072	3750	-0.019225	-34.023892
703	0.047668	3750	-0.017954	-34.041846
704	0.047267	3750	-0.018596	-34.060442
705	0.046867	3750	-0.018321	-34.078763
706	0.046470	3750	-0.018040	-34.096802
707	0.046074	3750	-0.017598	-34.114401
708	0.045681	3750	-0.017315	-34.131716
709	0.045289	3750	-0.017025	-34.148741
710	0.044900	3750	-0.017502	-34.166243
711	0.044512	3750	-0.016569	-34.182812
712	0.044127	3750	-0.016485	-34.199297
713	0.043744	3750	-0.016977	-34.216274
714	0.043362	3750	-0.017357	-34.233631
715	0.042983	3750	-0.016598	-34.250229
716	0.042606	3750	-0.015989	-34.266218
717	0.042230	3750	-0.015734	-34.281952
718	0.041857	3750	-0.016475	-34.298427
719	0.041485	3750	-0.015850	-34.314277
720	0.041116	3750	-0.015638	-34.329915
721	0.040749	3750	-0.015766	-34.345681
722	0.040383	3750	-0.015634	-34.361315
723	0.040020	3750	-0.017090	-34.378405
724	0.039658	3750	-0.015109	-34.393514
725	0.039299	3750	-0.016209	-34.409723
726	0.038941	3750	-0.015351	-34.425074
727	0.038585	3750	-0.014281	-34.439355
728	0.038232	3750	-0.015538	-34.454893
729	0.037880	3750	-0.015059	-34.469952
730	0.037530	3750	-0.015210	-34.485162
731	0.037182	3750	-0.014267	-34.499429
732	0.036836	3750	-0.014484	-34.513913
733	0.036493	3750	-0.014227	-34.528140
734	0.036151	3750	-0.015726	-34.543865
735	0.035810	3750	-0.015271	-34.559136
736	0.035472	3750	-0.016100	-34.575236
737	0.035136	3750	-0.015641	-34.590877
738	0.034802	3750	-0.016408	-34.607285
739	0.034469	3750	-0.015160	-34.622445
740	0.034139	3750	-0.015628	-34.638073
741	0.033810	3750	-0.016136	-34.654209
742	0.033484	3750	-0.015512	-34.669721
743	0.033159	3750	-0.014909	-34.684630
744	0.032836	3750	-0.014755	-34.699385
745	0.032515	3750	-0.015306	-34.714691
746	0.032196	3750	-0.015398	-34.730089
747	0.031879	3750	-0.014977	-34.745067
748	0.031563	3750	-0.014923	-34.759989
749	0.031250	3750	-0.014204	-34.774193
750	0.030938	3750	-0.014681	-34.788875
751	0.030629	3750	-0.015481	-34.804356
752	0.030321	3750	-0.015158	-34.819514
753	0.030015	3750	-0.014742	-34.834256
754	0.029711	3750	-0.014076	-34.848332
755	0.029409	3750	-0.014642	-34.862973
756	0.029108	3750	-0.014590	-34.877563
757	0.028810	3750	-0.014030	-34.891593
758	0.028513	3750	-0.014120	-34.905713
759	0.028218	3750	-0.013642	-34.919355
760	0.027925	3750	-0.013850	-34.933205
761	0.027634	3750	-0.013457	-34.946662
762	0.027345	3750	-0.013165	-34.959826
763	0.027057	3750	-0.013261	-34.973087
764	0.026771	3750	-0.014046	-34.987134
765	0.026487	3750	-0.014001	-35.001135
766	0.026205	3750	-0.013944	-35.015078
767	0.025925	3750	-0.013850	-35.028929
768	0.025647	3750	-0.013690	-35.042618
769	0.025370	3750	-0.013135	-35.055754
770	0.025095	3750	-0.012935	-35.068689
771	0.024822	3750	-0.014142	-35.082831
772	0.024551	3750	-0.013310	-35.096141
773	0.024281	3750	-0.012989	-35.109130
774	0.024014	3750	-0.013004	-35.122134
775	0.023748	3750	-0.011336	-35.133470
776	0.023483	3750	-0.011955	-35.145425
777	0.023221	3750	-0.012284	-35.157709
778	0.022960	3750	-0.011867	-35.169576
779	0.022702	3750	-0.011919	-35.181495
780	0.022445	3750	-0.011686	-35.193182
781	0.022189	3750	-0.012034	-35.205216
782	0.021936	3750	-0.012534	-35.217750
783	0.021684	3750	-0.011469	-35.229219
784	0.021434	3750	-0.011607	-35.240826
785	0.021185	3750	-0.011929	-35.252755
786	0.020939	3750	-0.010600	-35.263355
787	0.020694	3750	-0.010776	-35.274131
788	0.020451	3750	-0.011710	-35.285841
789	0.020209	3750	-0.011157	-35.296998
790	0.019969	3750	-0.010392	-35.307390
791	0.019731	3750	-0.010917	-35.318307
792	0.019495	3750	-0.011112	-35.329419
793	0.019261	3750	-0.011101	-35.340520
794	0.019028	3750	-0.010774	-35.351294
795	0.018796	3750	-0.010857	-35.362150
796	0.018567	3750	-0.011182	-35.373333
797	0.018339	3750	-0.010903	-35.384235
798	0.018113	3750	-0.010115	-35.394350
799	0.017889	3750	-0.010983	-35.405333
800	0.017666	3750	-0.009696	-35.415029
801	0.017445	3750	-0.009820	-35.424849
802	0.017225	3750	-0.010724	-35.435573
803	0.017007	3750	-0.009187	-35.444760
804	0.016791	3750	-0.010183	-35.454944
805	0.016577	3750	-0.009931	-35.464874
806	0.016364	3750	-0.010195	-35.475069
807	0.016153	3750	-0.011182	-35.486251
808	0.015943	3750	-0.010262	-35.496513
809	0.015736	3750	-0.010003	-35.506516
810	0.015529	3750	-0.010188	-35.516704
811	0.015325	3750	-0.009880	-35.526584
812	0.015122	3750	-0.008933	-35.535517
813	0.014920	3750	-0.009429	-35.544946
814	0.014721	3750	-0.009647	-35.554593
815	0.014523	3750	-0.009345	-35.563938
816	0.014326	3750	-0.009755	-35.573693
817	0.014131	3750	-0.009793	-35.583486
818	0.013938	3750	-0.009824	-35.593311
819	0.013746	3750	-0.009661	-35.602971
820	0.013556	3750	-0.009175	-35.612147
821	0.013367	3750	-0.009393	-35.621540
822	0.013181	3750	-0.010411	-35.631951
823	0.012995	3750	-0.010402	-35.642352
824	0.012811	3750	-0.009791	-35.652144
825	0.012629	3750	-0.009949	-35.662093
826	0.012448	3750	-0.009861	-35.671954
827	0.012269	3750	-0.009141	-35.681095
828	0.012092	3750	-0.009820	-35.690915
829	0.011916	3750	-0.008628	-35.699543
830	0.011741	3750	-0.008370	-35.707913
831	0.011568	3750	-0.009227	-35.717140
832	0.011397	3750	-0.007909	-35.725048
833	0.011227	3750	-0.008105	-35.733153
834	0.011059	3750	-0.007489	-35.740642
835	0.010892	3750	-0.008194	-35.748836
836	0.010727	3750	-0.008963	-35.757799
837	0.010563	3750	-0.007981	-35.765780
838	0.010401	3750	-0.008708	-35.774488
839	0.010240	3750	-0.007571	-35.782058
840	0.010081	3750	-0.008083	-35.790141
841	0.009923	3750	-0.007426	-35.797567
842	0.009767	3750	-0.008429	-35.805995
843	0.009612	3750	-0.008045	-35.814041
844	0.009459	3750	-0.007514	-35.821555
845	0.009307	3750	-0.008202	-35.829757
846	0.009156	3750	-0.007579	-35.837335
847	0.009008	3750	-0.007433	-35.844769
848	0.008860	3750	-0.007930	-35.852699
849	0.008714	3750	-0.006860	-35.859559
850	0.008570	3750	-0.007386	-35.866946
851	0.008427	3750	-0.006472	-35.873418
852	0.008285	3750	-0.006644	-35.880062
853	0.008145	3750	-0.007171	-35.887233
854	0.008006	3750	-0.006695	-35.893928
855	0.007869	3750	-0.007051	-35.900980
856	0.007733	3750	-0.006644	-35.907623
857	0.007598	3750	-0.006335	-35.913958
858	0.007465	3750	-0.006207	-35.920165
859	0.007334	3750	-0.006371	-35.926536
860	0.007203	3750	-0.006567	-35.933102
861	0.007075	3750	-0.006816	-35.939918
862	0.006947	3750	-0.006593	-35.946511
863	0.006821	3750	-0.006305	-35.952816
864	0.006696	3750	-0.006015	-35.958831
865	0.006573	3750	-0.005651	-35.964482
866	0.006451	3750	-0.005933	-35.970415
867	0.006330	3750	-0.006249	-35.976664
868	0.006211	3750	-0.005477	-35.982141
869	0.006093	3750	-0.005836	-35.987977
870	0.005977	3750	-0.005120	-35.993097
871	0.005862	3750	-0.005241	-35.998339
872	0.005748	3750	-0.005542	-36.003880
873	0.005635	3750	-0.006588	-36.010469
874	0.005524	3750	-0.005963	-36.016431
875	0.005414	3750	-0.005785	-36.022217
876	0.005306	3750	-0.005331	-36.027548
877	0.005199	3750	-0.005150	-36.032697
878	0.005093	3750	-0.005081	-36.037778
879	0.004988	3750	-0.005757	-36.043535
880	0.004885	3750	-0.005603	-36.049138
881	0.004783	3750	-0.004932	-36.054070
882	0.004682	3750	-0.004682	-36.058752
883	0.004583	3750	-0.005291	-36.064043
884	0.004485	3750	-0.004994	-36.069037
885	0.004388	3750	-0.005436	-36.074473
886	0.004292	3750	-0.004587	-36.079061
887	0.004198	3750	-0.004930	-36.083991
888	0.004105	3750	-0.004787	-36.088778
889	0.004013	3750	-0.005836	-36.094614
890	0.003923	3750	-0.004676	-36.099290
891	0.003833	3750	-0.004593	-36.103883
892	0.003745	3750	-0.004816	-36.108699
893	0.003658	3750	-0.005102	-36.113801
894	0.003573	3750	-0.005379	-36.119180
895	0.003488	3750	-0.005366	-36.124546
896	0.003405	3750	-0.005003	-36.129549
897	0.003323	3750	-0.004866	-36.134416
898	0.003242	3750	-0.004711	-36.139127
899	0.003162	3750	-0.004260	-36.143387
900	0.003084	3750	-0.004088	-36.147475
901	0.003007	3750	-0.004020	-36.151495
902	0.002930	3750	-0.004300	-36.155795
903	0.002855	3750	-0.003998	-36.159793
904	0.002782	3750	-0.003632	-36.163426
905	0.002709	3750	-0.003689	-36.167115
906	0.002638	3750	-0.003686	-36.170801
907	0.002567	3750	-0.003717	-36.174518
908	0.002498	3750	-0.003618	-36.178136
909	0.002430	3750	-0.003683	-36.181819
910	0.002363	3750	-0.003463	-36.185281
911	0.002297	3750	-0.003279	-36.188561
912	0.002233	3750	-0.003657	-36.192218
913	0.002169	3750	-0.003484	-36.195702
914	0.002106	3750	-0.003634	-36.199336
915	0.002045	3750	-0.003314	-36.202651
916	0.001985	3750	-0.003439	-36.206089
917	0.001925	3750	-0.003281	-36.209370
918	0.001867	3750	-0.003271	-36.212641
919	0.001810	3750	-0.003222	-36.215863
920	0.001754	3750	-0.003091	-36.218954
921	0.001699	3750	-0.003361	-36.222315
922	0.001645	3750	-0.002798	-36.225113
923	0.001592	3750	-0.002644	-36.227758
924	0.001540	3750	-0.002865	-36.230623
925	0.001490	3750	-0.002519	-36.233142
926	0.001440	3750	-0.002983	-36.236125
927	0.001391	3750	-0.002877	-36.239002
928	0.001343	3750	-0.003298	-36.242300
929	0.001296	3750	-0.002747	-36.245047
930	0.001251	3750	-0.002509	-36.247555
931	0.001206	3750	-0.002476	-36.250031
932	0.001162	3750	-0.002454	-36.252485
933	0.001119	3750	-0.002253	-36.254738
934	0.001077	3750	-0.002486	-36.257224
935	0.001036	3750	-0.002251	-36.259475
936	0.000996	3750	-0.002277	-36.261752
937	0.000957	3750	-0.002310	-36.264062
938	0.000919	3750	-0.002143	-36.266205
939	0.000882	3750	-0.002185	-36.268391
940	0.000846	3750	-0.002215	-36.270605
941	0.000810	3750	-0.002100	-36.272705
942	0.000776	3750	-0.001876	-36.274581
943	0.000742	3750	-0.001939	-36.276520
944	0.000709	3750	-0.001973	-36.278494
945	0.000678	3750	-0.001913	-36.280406
946	0.000647	3750	-0.001783	-36.282189
947	0.000617	3750	-0.001820	-36.284009
948	0.000587	3750	-0.001767	-36.285776
949	0.000559	3750	-0.001494	-36.287269
950	0.000531	3750	-0.001558	-36.288827
951	0.000505	3750	-0.001599	-36.290427
952	0.000479	3750	-0.001517	-36.291944
953	0.000454	3750	-0.001465	-36.293408
954	0.000430	3750	-0.001348	-36.294756
955	0.000406	3750	-0.001320	-36.296076
956	0.000383	3750	-0.001291	-36.297367
957	0.000362	3750	-0.001185	-36.298551
958	0.000340	3750	-0.001172	-36.299723
959	0.000320	3750	-0.001351	-36.301074
960	0.000300	3750	-0.001030	-36.302104
961	0.000281	3750	-0.000948	-36.303052
962	0.000263	3750	-0.000867	-36.303919
963	0.000246	3750	-0.000879	-36.304798
964	0.000229	3750	-0.000890	-36.305688
965	0.000213	3750	-0.000871	-36.306559
966	0.000198	3750	-0.000840	-36.307399
967	0.000183	3750	-0.000778	-36.308177
968	0.000169	3750	-0.000735	-36.308912
969	0.000156	3750	-0.000730	-36.309642
970	0.000143	3750	-0.000725	-36.310367
971	0.000131	3750	-0.000687	-36.311055
972	0.000120	3750	-0.000681	-36.311735
973	0.000109	3750	-0.000677	-36.312413
974	0.000099	3750	-0.000563	-36.312976
975	0.000089	3750	-0.000558	-36.313534
976	0.000080	3750	-0.000479	-36.314013
977	0.000072	3750	-0.000451	-36.314464
978	0.000064	3750	-0.000415	-36.314879
979	0.000057	3750	-0.000358	-36.315237
980	0.000050	3750	-0.000353	-36.315589
981	0.000043	3750	-0.000332	-36.315921
982	0.000038	3750	-0.000324	-36.316245
983	0.000032	3750	-0.000270	-36.316515
984	0.000028	3750	-0.000237	-36.316752
985	0.000023	3750	-0.000238	-36.316990
986	0.000019	3750	-0.000196	-36.317186
987	0.000016	3750	-0.000193	-36.317379
988	0.000013	3750	-0.000190	-36.317569
989	0.000010	3750	-0.000150	-36.317719
990	0.000008	3750	-0.000128	-36.317847
991	0.000006	3750	-0.000100	-36.317947
992	0.000004	3750	-0.000089	-36.318035
993	0.000003	3750	-0.000070	-36.318106
994	0.000002	3750	-0.000054	-36.318160
995	0.000001	3750	-0.000042	-36.318202
996	0.000000	3750	-0.000030	-36.318232
997	0.000000	3750	-0.000018	-36.318251
998	0.000000	3750	-0.000008	-36.318259
999	0.000000	3750	-0.000002	-36.318260
Log marginal likelihood:	-36.318260
