order,family,species_asw,rep_mode
Anura,Hylidae,Isthmohyla_debilis,
Anura,Hylidae,Isthmohyla_graceae,S
Anura,Hylidae,Isthmohyla_infucata,
Anura,Hylidae,Isthmohyla_insolita,S
Anura,Hylidae,Isthmohyla_lancasteri,A
Anura,Hylidae,Isthmohyla_picadoi,S
Anura,Hylidae,Isthmohyla_pictipes,
Anura,Hylidae,Isthmohyla_pseudopuma,A
Anura,Hylidae,Isthmohyla_rivularis,A
Anura,Hylidae,Isthmohyla_tica,A
Anura,Hylidae,Isthmohyla_xanthosticta,
Anura,Hylidae,Isthmohyla_zeteki,S
Anura,Hylidae,Itapotihyla_langsdorffii,A
Anura,Hylidae,Julianus_pinimus,A
Anura,Hylidae,Julianus_uruguayus,A
Anura,Hylidae,Lysapsus_bolivianus,S
Anura,Hylidae,Lysapsus_caraya,S
Anura,Hylidae,Lysapsus_laevis,S
Anura,Hylidae,Lysapsus_limellum,S
Anura,Hylidae,Megastomatohyla_mixe,A
Anura,Hylidae,Megastomatohyla_mixomaculata,A
Anura,Hylidae,Megastomatohyla_nubicola,A
Anura,Hylidae,Megastomatohyla_pellita,A
Anura,Hylidae,Myersiohyla_aromatica,A
Anura,Hylidae,Myersiohyla_chamaeleo,A
Anura,Hylidae,Myersiohyla_inparquesi,A
Anura,Hylidae,Myersiohyla_liliae,A
Anura,Hylidae,Myersiohyla_loveridgei,A
Anura,Hylidae,Myersiohyla_neblinaria,A
Anura,Hylidae,Nesorohyla_kanaima,A
Anura,Hylidae,Nyctimantis_rugiceps,A
Anura,Hylidae,Ololygon_agilis,A
Anura,Hylidae,Ololygon_albicans,A
Anura,Hylidae,Ololygon_alcatraz,A
Anura,Hylidae,Ololygon_angrensis,A
Anura,Hylidae,Ololygon_arduous,A
Anura,Hylidae,Ololygon_argyreornata,A
Anura,Hylidae,Ololygon_ariadne,A
Anura,Hylidae,Ololygon_aromothyella,A
Anura,Hylidae,Ololygon_atrata,A
Anura,Hylidae,Ololygon_belloni,A
Anura,Hylidae,Ololygon_berthae,A
Anura,Hylidae,Ololygon_brieni,A
Anura,Hylidae,Ololygon_caissara,A
Anura,Hylidae,Ololygon_canastrensis,A
Anura,Hylidae,Ololygon_carnevallii,A
Anura,Hylidae,Ololygon_catharinae,A
Anura,Hylidae,Ololygon_centralis,A
Anura,Hylidae,Ololygon_cosenzai,A
Anura,Hylidae,Ololygon_faivovichi,A
Anura,Hylidae,Ololygon_flavoguttata,A
Anura,Hylidae,Ololygon_goya,A
Anura,Hylidae,Ololygon_heyeri,A
Anura,Hylidae,Ololygon_hiemalis,A
Anura,Hylidae,Ololygon_humilis,A
Anura,Hylidae,Ololygon_insperata,A
Anura,Hylidae,Ololygon_jureia,A
Anura,Hylidae,Ololygon_kautskyi,A
Anura,Hylidae,Ololygon_littoralis,A
Anura,Hylidae,Ololygon_littoreus,A
Anura,Hylidae,Ololygon_longilinea,A
Anura,Hylidae,Ololygon_luizotavioi,A
Anura,Hylidae,Ololygon_machadoi,A
Anura,Hylidae,Ololygon_melanodactyla,A
Anura,Hylidae,Ololygon_melloi,A
Anura,Hylidae,Ololygon_muriciensis,A
Anura,Hylidae,Ololygon_obtriangulata,A
Anura,Hylidae,Ololygon_peixotoi,A
Anura,Hylidae,Ololygon_perpusilla,A
Anura,Hylidae,Ololygon_pombali,A
Anura,Hylidae,Ololygon_ranki,A
Anura,Hylidae,Ololygon_rizibilis,S
Anura,Hylidae,Ololygon_skaios,A
Anura,Hylidae,Ololygon_skuki,A
Anura,Hylidae,Ololygon_strigilata,A
Anura,Hylidae,Ololygon_trapicheiroi,A
Anura,Hylidae,Ololygon_tripui,A
Anura,Hylidae,Ololygon_tupinamba,A
Anura,Hylidae,Ololygon_v-signata,A
Anura,Hylidae,Osteocephalus_alboguttatus,A
Anura,Hylidae,Osteocephalus_buckleyi,A
Anura,Hylidae,Osteocephalus_cabrerai,A
Anura,Hylidae,Osteocephalus_camufatus,A
Anura,Hylidae,Osteocephalus_cannatellai,A
Anura,Hylidae,Osteocephalus_carri,A
Anura,Hylidae,Osteocephalus_castaneicola,A
Anura,Hylidae,Osteocephalus_deridens,A
Anura,Hylidae,Osteocephalus_duellmani,A
Anura,Hylidae,Osteocephalus_festae,A
Anura,Hylidae,Osteocephalus_fuscifacies,A
Anura,Hylidae,Osteocephalus_helenae,A
Anura,Hylidae,Osteocephalus_heyeri,A
Anura,Hylidae,Osteocephalus_leoniae,A
Anura,Hylidae,Osteocephalus_leprieurii,A
Anura,Hylidae,Osteocephalus_mimeticus,A
Anura,Hylidae,Osteocephalus_mutabor,A
Anura,Hylidae,Osteocephalus_oophagus,A
Anura,Hylidae,Osteocephalus_planiceps,A
Anura,Hylidae,Osteocephalus_subtilis,A
Anura,Hylidae,Osteocephalus_taurinus,A
Anura,Hylidae,Osteocephalus_verruciger,A
Anura,Hylidae,Osteocephalus_vilarsi,A
Anura,Hylidae,Osteocephalus_yasuni,A
Anura,Hylidae,Osteopilus_crucialis,A
Anura,Hylidae,Osteopilus_dominicensis,A
Anura,Hylidae,Osteopilus_marianae,A
Anura,Hylidae,Osteopilus_ocellatus,A
Anura,Hylidae,Osteopilus_pulchrilineatus,A
Anura,Hylidae,Osteopilus_septentrionalis,A
Anura,Hylidae,Osteopilus_vastus,A
Anura,Hylidae,Osteopilus_wilderi,A
Anura,Hylidae,Phyllodytes_acuminatus,A
Anura,Hylidae,Phyllodytes_amadoi,A
Anura,Hylidae,Phyllodytes_brevirostris,A
Anura,Hylidae,Phyllodytes_edelmoi,A
Anura,Hylidae,Phyllodytes_gyrinaethes,A
Anura,Hylidae,Phyllodytes_kautskyi,A
Anura,Hylidae,Phyllodytes_luteolus,A
Anura,Hylidae,Phyllodytes_maculosus,A
Anura,Hylidae,Phyllodytes_megatympanum,A
Anura,Hylidae,Phyllodytes_melanomystax,A
Anura,Hylidae,Phyllodytes_praeceptor,A
Anura,Hylidae,Phyllodytes_punctatus,A
Anura,Hylidae,Phyllodytes_tuberculosus,A
Anura,Hylidae,Phyllodytes_wuchereri,A
Anura,Hylidae,Phytotriades_auratus,A
Anura,Hylidae,Plectrohyla_acanthodes,A
Anura,Hylidae,Plectrohyla_avia,A
Anura,Hylidae,Plectrohyla_calvata,A
Anura,Hylidae,Plectrohyla_chrysopleura,A
Anura,Hylidae,Plectrohyla_dasypus,A
Anura,Hylidae,Plectrohyla_exquisita,A
Anura,Hylidae,Plectrohyla_glandulosa,A
Anura,Hylidae,Plectrohyla_guatemalensis,A
Anura,Hylidae,Plectrohyla_hartwegi,A
Anura,Hylidae,Plectrohyla_ixil,A
Anura,Hylidae,Plectrohyla_lacertosa,A
Anura,Hylidae,Plectrohyla_matudai,A
Anura,Hylidae,Plectrohyla_pokomchi,A
Anura,Hylidae,Plectrohyla_psiloderma,A
Anura,Hylidae,Plectrohyla_pycnochila,A
Anura,Hylidae,Plectrohyla_quecchi,A
Anura,Hylidae,Plectrohyla_sagorum,A
Anura,Hylidae,Plectrohyla_tecunumani,A
Anura,Hylidae,Plectrohyla_teuchestes,A
Anura,Hylidae,Pseudacris_brachyphona,A
Anura,Hylidae,Pseudacris_brimleyi,A
Anura,Hylidae,Pseudacris_cadaverina,A
Anura,Hylidae,Pseudacris_clarkii,A
Anura,Hylidae,Pseudacris_crucifer,A
Anura,Hylidae,Pseudacris_feriarum,A
Anura,Hylidae,Pseudacris_fouquettei,A
Anura,Hylidae,Pseudacris_hypochondriaca,A
Anura,Hylidae,Pseudacris_illinoensis,A
Anura,Hylidae,Pseudacris_kalmi,A
Anura,Hylidae,Pseudacris_maculata,A
Anura,Hylidae,Pseudacris_nigrita,A
Anura,Hylidae,Pseudacris_ocularis,A
Anura,Hylidae,Pseudacris_ornata,A
Anura,Hylidae,Pseudacris_regilla,A
Anura,Hylidae,Pseudacris_sierra,A
Anura,Hylidae,Pseudacris_streckeri,A
Anura,Hylidae,Pseudacris_triseriata,A
Anura,Hylidae,Pseudis_bolbodactyla,A
Anura,Hylidae,Pseudis_cardosoi,A
Anura,Hylidae,Pseudis_fusca,A
Anura,Hylidae,Pseudis_minuta,S
Anura,Hylidae,Pseudis_paradoxa,S
Anura,Hylidae,Pseudis_platensis,S
Anura,Hylidae,Pseudis_tocantins,S
Anura,Hylidae,Ptychohyla_dendrophasma,A
Anura,Hylidae,Ptychohyla_euthysanota,A
Anura,Hylidae,Ptychohyla_hypomykter,A
Anura,Hylidae,Ptychohyla_legleri,A
Anura,Hylidae,Ptychohyla_leonhardschultzei,A
Anura,Hylidae,Ptychohyla_macrotympanum,A
Anura,Hylidae,Ptychohyla_salvadorensis,A
Anura,Hylidae,Ptychohyla_zophodes,A
Anura,Hylidae,Quilticohyla_acrochorda,A
Anura,Hylidae,Quilticohyla_erythromma,A
Anura,Hylidae,Quilticohyla_sanctaecrucis,A
Anura,Hylidae,Quilticohyla_zoque,A
Anura,Hylidae,Rheohyla_miotympanum,A
Anura,Hylidae,Sarcohyla_ameibothalame,A
Anura,Hylidae,Sarcohyla_arborescandens,A
Anura,Hylidae,Sarcohyla_bistincta,A
Anura,Hylidae,Sarcohyla_calvicollina,A
Anura,Hylidae,Sarcohyla_celata,A
Anura,Hylidae,Sarcohyla_cembra,A
Anura,Hylidae,Sarcohyla_charadricola,A
Anura,Hylidae,Sarcohyla_chryses,A
Anura,Hylidae,Sarcohyla_crassa,A
Anura,Hylidae,Sarcohyla_cyanomma,A
Anura,Hylidae,Sarcohyla_cyclada,A
Anura,Hylidae,Sarcohyla_hapsa,A
Anura,Hylidae,Sarcohyla_hazelae,S
Anura,Hylidae,Sarcohyla_labeculata,A
Anura,Hylidae,Sarcohyla_labedactyla,A
Anura,Hylidae,Sarcohyla_miahuatlanensis,A
Anura,Hylidae,Sarcohyla_mykter,A
Anura,Hylidae,Sarcohyla_pachyderma,A
Anura,Hylidae,Sarcohyla_pentheter,A
Anura,Hylidae,Sarcohyla_psarosema,A
Anura,Hylidae,Sarcohyla_robertsorum,A
Anura,Hylidae,Sarcohyla_sabrina,A
Anura,Hylidae,Sarcohyla_siopela,A
Anura,Hylidae,Sarcohyla_thorectes,S
Anura,Hylidae,Scarthyla_goinorum,A
Anura,Hylidae,Scarthyla_vigilans,A
Anura,Hylidae,Scinax_acuminatus,A
Anura,Hylidae,Scinax_altae,A
Anura,Hylidae,Scinax_alter,A
Anura,Hylidae,Scinax_auratus,A
Anura,Hylidae,Scinax_baumgardneri,A
Anura,Hylidae,Scinax_blairi,A
Anura,Hylidae,Scinax_boesemani,A
Anura,Hylidae,Scinax_boulengeri,A
Anura,Hylidae,Scinax_cabralensis,A
Anura,Hylidae,Scinax_caldarum,A
Anura,Hylidae,Scinax_camposseabrai,A
Anura,Hylidae,Scinax_caprarius,A
Anura,Hylidae,Scinax_cardosoi,A
Anura,Hylidae,Scinax_castroviejoi,A
Anura,Hylidae,Scinax_chiquitanus,A
Anura,Hylidae,Scinax_constrictus,A
Anura,Hylidae,Scinax_cretatus,A
Anura,Hylidae,Scinax_crospedospilus,A
Anura,Hylidae,Scinax_cruentomma,A
Anura,Hylidae,Scinax_curicica,A
Anura,Hylidae,Scinax_cuspidatus,A
Anura,Hylidae,Scinax_danae,A
Anura,Hylidae,Scinax_dolloi,A
Anura,Hylidae,Scinax_duartei,A
Anura,Hylidae,Scinax_elaeochroa,A
Anura,Hylidae,Scinax_eurydice,A
Anura,Hylidae,Scinax_exiguus,A
Anura,Hylidae,Scinax_funereus,A
Anura,Hylidae,Scinax_fuscomarginatus,A
Anura,Hylidae,Scinax_fuscovarius,A
Anura,Hylidae,Scinax_garbei,A
Anura,Hylidae,Scinax_granulatus,A
Anura,Hylidae,Scinax_haddadorum,A
Anura,Hylidae,Scinax_hayii,A
Anura,Hylidae,Scinax_ictericus,A
Anura,Hylidae,Scinax_imbegue,A
Anura,Hylidae,Scinax_iquitorum,A
Anura,Hylidae,Scinax_jolyi,A
Anura,Hylidae,Scinax_juncae,A
Anura,Hylidae,Scinax_karenanneae,A
Anura,Hylidae,Scinax_kennedyi,A
Anura,Hylidae,Scinax_lindsayi,A
Anura,Hylidae,Scinax_madeirae,A
Anura,Hylidae,Scinax_manriquei,A
Anura,Hylidae,Scinax_maracaya,A
Anura,Hylidae,Scinax_montivagus,A
Anura,Hylidae,Scinax_nasicus,A
Anura,Hylidae,Scinax_nebulosus,A
Anura,Hylidae,Scinax_onca,A
Anura,Hylidae,Scinax_oreites,A
Anura,Hylidae,Scinax_pachycrus,A
Anura,Hylidae,Scinax_pedromedinae,A
Anura,Hylidae,Scinax_perereca,A
Anura,Hylidae,Scinax_proboscideus,A
Anura,Hylidae,Scinax_quinquefasciatus,A
Anura,Hylidae,Scinax_rogerioi,A
Anura,Hylidae,Scinax_rossaferesae,A
Anura,Hylidae,Scinax_rostratus,A
Anura,Hylidae,Scinax_ruber,A
Anura,Hylidae,Scinax_ruberoculatus,A
Anura,Hylidae,Scinax_rupestris,A
Anura,Hylidae,Scinax_sateremawe,A
Anura,Hylidae,Scinax_similis,A
Anura,Hylidae,Scinax_squalirostris,A
Anura,Hylidae,Scinax_staufferi,A
Anura,Hylidae,Scinax_strussmannae,A
Anura,Hylidae,Scinax_sugillatus,A
Anura,Hylidae,Scinax_tigrinus,A
Anura,Hylidae,Scinax_tsachila,A
Anura,Hylidae,Scinax_tymbamirim,A
Anura,Hylidae,Scinax_villasboasi,A
Anura,Hylidae,Scinax_wandae,A
Anura,Hylidae,Scinax_x-signatus,A
Anura,Hylidae,Smilisca_baudinii,A
Anura,Hylidae,Smilisca_cyanosticta,A
Anura,Hylidae,Smilisca_dentata,A
Anura,Hylidae,Smilisca_fodiens,A
Anura,Hylidae,Smilisca_manisorum,A
Anura,Hylidae,Smilisca_phaeota,A
Anura,Hylidae,Smilisca_puma,A
Anura,Hylidae,Smilisca_sila,A
Anura,Hylidae,Smilisca_sordida,A
Anura,Hylidae,Sphaenorhynchus_botocudo,
Anura,Hylidae,Sphaenorhynchus_bromelicola,
Anura,Hylidae,Sphaenorhynchus_cammaeus,
Anura,Hylidae,Sphaenorhynchus_canga,A
Anura,Hylidae,Sphaenorhynchus_caramaschii,A
Anura,Hylidae,Sphaenorhynchus_carneus,A
Anura,Hylidae,Sphaenorhynchus_dorisae,A
Anura,Hylidae,Sphaenorhynchus_lacteus,A
Anura,Hylidae,Sphaenorhynchus_mirim,
Anura,Hylidae,Sphaenorhynchus_palustris,A
Anura,Hylidae,Sphaenorhynchus_pauloalvini,S
Anura,Hylidae,Sphaenorhynchus_planicola,S
Anura,Hylidae,Sphaenorhynchus_platycephalus,A
Anura,Hylidae,Sphaenorhynchus_prasinus,A
Anura,Hylidae,Sphaenorhynchus_surdus,A
Anura,Hylidae,Tepuihyla_aecii,A
Anura,Hylidae,Tepuihyla_edelcae,A
Anura,Hylidae,Tepuihyla_exophthalma,A
Anura,Hylidae,Tepuihyla_luteolabris,A
Anura,Hylidae,Tepuihyla_obscura,A
Anura,Hylidae,Tepuihyla_rodriguezi,A
Anura,Hylidae,Tepuihyla_shushupe,A
Anura,Hylidae,Tepuihyla_tuberculosa,A
Anura,Hylidae,Tepuihyla_warreni,A
Anura,Hylidae,Tlalocohyla_godmani,A
Anura,Hylidae,Tlalocohyla_loquax,A
Anura,Hylidae,Tlalocohyla_picta,A
Anura,Hylidae,Tlalocohyla_smithii,A
Anura,Hylidae,Trachycephalus_atlas,A
Anura,Hylidae,Trachycephalus_coriaceus,S
Anura,Hylidae,Trachycephalus_cunauaru,A
Anura,Hylidae,Trachycephalus_dibernardoi,A
Anura,Hylidae,Trachycephalus_hadroceps,A
Anura,Hylidae,Trachycephalus_helioi,A
Anura,Hylidae,Trachycephalus_imitatrix,A
Anura,Hylidae,Trachycephalus_jordani,A
Anura,Hylidae,Trachycephalus_lepidus,A
Anura,Hylidae,Trachycephalus_macrotis,A
Anura,Hylidae,Trachycephalus_mambaiensis,A
Anura,Hylidae,Trachycephalus_mesophaeus,A
Anura,Hylidae,Trachycephalus_nigromaculatus,A
Anura,Hylidae,Trachycephalus_quadrangulum,A
Anura,Hylidae,Trachycephalus_resinifictrix,A
Anura,Hylidae,Trachycephalus_typhonius,A
Anura,Hylidae,Trachycephalus_vermiculatus,A
Anura,Hylidae,Triprion_petasatus,A
Anura,Hylidae,Triprion_spatulatus,A
Anura,Hylidae,Triprion_spinosus,S
Anura,Hylidae,Xenohyla_eugenioi,A
Anura,Hylidae,Xenohyla_truncata,A
Anura,Hylodidae,Crossodactylus_aeneus,A
Anura,Hylodidae,Crossodactylus_boulengeri,A
Anura,Hylodidae,Crossodactylus_caramaschii,A
Anura,Hylodidae,Crossodactylus_cyclospinus,A
Anura,Hylodidae,Crossodactylus_dantei,A
Anura,Hylodidae,Crossodactylus_dispar,A
Anura,Hylodidae,Crossodactylus_franciscanus,A
Anura,Hylodidae,Crossodactylus_gaudichaudii,A
Anura,Hylodidae,Crossodactylus_grandis,A
Anura,Hylodidae,Crossodactylus_lutzorum,A
Anura,Hylodidae,Crossodactylus_schmidti,A
Anura,Hylodidae,Crossodactylus_timbuhy,A
Anura,Hylodidae,Crossodactylus_trachystomus,A
Anura,Hylodidae,Crossodactylus_werneri,A
Anura,Hylodidae,Hylodes_amnicola,A
Anura,Hylodidae,Hylodes_asper,A
Anura,Hylodidae,Hylodes_babax,A
Anura,Hylodidae,Hylodes_caete,A
Anura,Hylodidae,Hylodes_cardosoi,A
Anura,Hylodidae,Hylodes_charadranaetes,A
Anura,Hylodidae,Hylodes_dactylocinus,A
Anura,Hylodidae,Hylodes_fredi,A
Anura,Hylodidae,Hylodes_glaber,A
Anura,Hylodidae,Hylodes_heyeri,A
Anura,Hylodidae,Hylodes_japi,A
Anura,Hylodidae,Hylodes_lateristrigatus,A
Anura,Hylodidae,Hylodes_magalhaesi,A
Anura,Hylodidae,Hylodes_meridionalis,A
Anura,Hylodidae,Hylodes_mertensi,A
Anura,Hylodidae,Hylodes_nasus,A
Anura,Hylodidae,Hylodes_ornatus,A
Anura,Hylodidae,Hylodes_otavioi,A
Anura,Hylodidae,Hylodes_perere,A
Anura,Hylodidae,Hylodes_perplicatus,A
Anura,Hylodidae,Hylodes_phyllodes,A
Anura,Hylodidae,Hylodes_pipilans,A
Anura,Hylodidae,Hylodes_regius,A
Anura,Hylodidae,Hylodes_sazimai,A
Anura,Hylodidae,Hylodes_uai,A
Anura,Hylodidae,Hylodes_vanzolinii,A
Anura,Hylodidae,Megaelosia_apuana,A
Anura,Hylodidae,Megaelosia_bocainensis,A
Anura,Hylodidae,Megaelosia_boticariana,A
Anura,Hylodidae,Megaelosia_goeldii,A
Anura,Hylodidae,Megaelosia_jordanensis,A
Anura,Hylodidae,Megaelosia_lutzae,A
Anura,Hylodidae,Megaelosia_massarti,A
Anura,Hyperoliidae,Acanthixalus_sonjae,S
Anura,Hyperoliidae,Acanthixalus_spinosus,S
Anura,Hyperoliidae,Afrixalus_aureus,S
Anura,Hyperoliidae,Afrixalus_brachycnemis,S
Anura,Hyperoliidae,Afrixalus_clarkei,S
Anura,Hyperoliidae,Afrixalus_crotalus,S
Anura,Hyperoliidae,Afrixalus_delicatus,S
Anura,Hyperoliidae,Afrixalus_dorsalis,S
Anura,Hyperoliidae,Afrixalus_dorsimaculatus,S
Anura,Hyperoliidae,Afrixalus_enseticola,S
Anura,Hyperoliidae,Afrixalus_equatorialis,S
Anura,Hyperoliidae,Afrixalus_fornasini,S
Anura,Hyperoliidae,Afrixalus_fulvovittatus,S
Anura,Hyperoliidae,Afrixalus_knysnae,S
Anura,Hyperoliidae,Afrixalus_lacteus,S
Anura,Hyperoliidae,Afrixalus_laevis,S
Anura,Hyperoliidae,Afrixalus_leucostictus,S
Anura,Hyperoliidae,Afrixalus_lindholmi,S
Anura,Hyperoliidae,Afrixalus_morerei,S
Anura,Hyperoliidae,Afrixalus_nigeriensis,S
Anura,Hyperoliidae,Afrixalus_orophilus,S
Anura,Hyperoliidae,Afrixalus_osorioi,S
Anura,Hyperoliidae,Afrixalus_paradorsalis,S
Anura,Hyperoliidae,Afrixalus_quadrivittatus,S
Anura,Hyperoliidae,Afrixalus_quadrivittatus2,S
Anura,Hyperoliidae,Afrixalus_schneideri,S
Anura,Hyperoliidae,Afrixalus_spinifrons,S
Anura,Hyperoliidae,Afrixalus_stuhlmanni,S
Anura,Hyperoliidae,Afrixalus_sylvaticus,S
Anura,Hyperoliidae,Afrixalus_uluguruensis,S
Anura,Hyperoliidae,Afrixalus_upembae,S
Anura,Hyperoliidae,Afrixalus_vibekensis,S
Anura,Hyperoliidae,Afrixalus_vittiger,S
Anura,Hyperoliidae,Afrixalus_weidholzi,S
Anura,Hyperoliidae,Afrixalus_wittei,S
Anura,Hyperoliidae,Alexteroon_hypsiphonus,S
Anura,Hyperoliidae,Alexteroon_jynx,S
Anura,Hyperoliidae,Alexteroon_obstetricans,S
Anura,Hyperoliidae,Arlequinus_krebsi,S
Anura,Hyperoliidae,Callixalus_pictus,
Anura,Hyperoliidae,Chrysobatrachus_cupreonitens,
Anura,Hyperoliidae,Cryptothylax_greshoffii,S
Anura,Hyperoliidae,Cryptothylax_minutus,S
Anura,Hyperoliidae,Heterixalus_alboguttatus,S
Anura,Hyperoliidae,Heterixalus_andrakata,S
Anura,Hyperoliidae,Heterixalus_betsileo,S
Anura,Hyperoliidae,Heterixalus_boettgeri,S
Anura,Hyperoliidae,Heterixalus_carbonei,S
Anura,Hyperoliidae,Heterixalus_luteostriatus,S
Anura,Hyperoliidae,Heterixalus_madagascariensis,S
Anura,Hyperoliidae,Heterixalus_punctatus,S
Anura,Hyperoliidae,Heterixalus_rutenbergi,S
Anura,Hyperoliidae,Heterixalus_tricolor,S
Anura,Hyperoliidae,Heterixalus_variabilis,S
Anura,Hyperoliidae,Hyperolius_acuticephalus,A
Anura,Hyperoliidae,Hyperolius_acutirostris,A
Anura,Hyperoliidae,Hyperolius_ademetzi,
Anura,Hyperoliidae,Hyperolius_adspersus,A
Anura,Hyperoliidae,Hyperolius_albofrenatus,A
Anura,Hyperoliidae,Hyperolius_argus,S
Anura,Hyperoliidae,Hyperolius_atrigularis,
Anura,Hyperoliidae,Hyperolius_balfouri,S
Anura,Hyperoliidae,Hyperolius_baumanni,S
Anura,Hyperoliidae,Hyperolius_benguellensis,A
Anura,Hyperoliidae,Hyperolius_bicolor,A
Anura,Hyperoliidae,Hyperolius_bobirensis,S
Anura,Hyperoliidae,Hyperolius_bocagei,
Anura,Hyperoliidae,Hyperolius_bolifambae,
Anura,Hyperoliidae,Hyperolius_bopeleti,S
Anura,Hyperoliidae,Hyperolius_brachiofasciatus,
Anura,Hyperoliidae,Hyperolius_burgessi,
Anura,Hyperoliidae,Hyperolius_camerunensis,
Anura,Hyperoliidae,Hyperolius_castaneus,S
Anura,Hyperoliidae,Hyperolius_chelaensis,
Anura,Hyperoliidae,Hyperolius_chlorosteus,S
Anura,Hyperoliidae,Hyperolius_chrysogaster,
Anura,Hyperoliidae,Hyperolius_cinereus,
Anura,Hyperoliidae,Hyperolius_cinnamomeoventris,S
Anura,Hyperoliidae,Hyperolius_concolor,S
Anura,Hyperoliidae,Hyperolius_constellatus,S
Anura,Hyperoliidae,Hyperolius_cystocandicans,S
Anura,Hyperoliidae,Hyperolius_dartevellei,A
Anura,Hyperoliidae,Hyperolius_davenporti,
Anura,Hyperoliidae,Hyperolius_diaphanus,
Anura,Hyperoliidae,Hyperolius_dintelmanni,
Anura,Hyperoliidae,Hyperolius_discodactylus,
Anura,Hyperoliidae,Hyperolius_drewesi,
Anura,Hyperoliidae,Hyperolius_endjami,
Anura,Hyperoliidae,Hyperolius_ferrugineus,
Anura,Hyperoliidae,Hyperolius_friedemanni,A
Anura,Hyperoliidae,Hyperolius_frontalis,S
Anura,Hyperoliidae,Hyperolius_fuscigula,
Anura,Hyperoliidae,Hyperolius_fusciventris,S
Anura,Hyperoliidae,Hyperolius_ghesquieri,
Anura,Hyperoliidae,Hyperolius_glandicolor,S
Anura,Hyperoliidae,Hyperolius_gularis,
Anura,Hyperoliidae,Hyperolius_guttulatus,S
Anura,Hyperoliidae,Hyperolius_horstockii,S
Anura,Hyperoliidae,Hyperolius_houyi,A
Anura,Hyperoliidae,Hyperolius_howelli,A
Anura,Hyperoliidae,Hyperolius_hutsebauti,
Anura,Hyperoliidae,Hyperolius_igbettensis,A
Anura,Hyperoliidae,Hyperolius_inornatus,
Anura,Hyperoliidae,Hyperolius_inyangae,A
Anura,Hyperoliidae,Hyperolius_jackie,
Anura,Hyperoliidae,Hyperolius_jacobseni,A
Anura,Hyperoliidae,Hyperolius_kachalolae,
Anura,Hyperoliidae,Hyperolius_kibarae,
Anura,Hyperoliidae,Hyperolius_kihangensis,
Anura,Hyperoliidae,Hyperolius_kivuensis,S
Anura,Hyperoliidae,Hyperolius_koehleri,S
Anura,Hyperoliidae,Hyperolius_kuligae,
Anura,Hyperoliidae,Hyperolius_lamottei,S
Anura,Hyperoliidae,Hyperolius_langi,S
Anura,Hyperoliidae,Hyperolius_lateralis,S
Anura,Hyperoliidae,Hyperolius_laticeps,
Anura,Hyperoliidae,Hyperolius_laurenti,
Anura,Hyperoliidae,Hyperolius_leleupi,
Anura,Hyperoliidae,Hyperolius_leucotaenius,
Anura,Hyperoliidae,Hyperolius_lucani,
Anura,Hyperoliidae,Hyperolius_lupiroensis,S
Anura,Hyperoliidae,Hyperolius_maestus,
Anura,Hyperoliidae,Hyperolius_major,
Anura,Hyperoliidae,Hyperolius_marginatus,A
Anura,Hyperoliidae,Hyperolius_mariae,A
Anura,Hyperoliidae,Hyperolius_marmoratus,A
Anura,Hyperoliidae,Hyperolius_microps,A
Anura,Hyperoliidae,Hyperolius_minutissimus,
Anura,Hyperoliidae,Hyperolius_mitchelli,S
Anura,Hyperoliidae,Hyperolius_molleri,S
Anura,Hyperoliidae,Hyperolius_montanus,S
Anura,Hyperoliidae,Hyperolius_mosaicus,S
Anura,Hyperoliidae,Hyperolius_nasicus,A
Anura,Hyperoliidae,Hyperolius_nasutus,A
Anura,Hyperoliidae,Hyperolius_nienokouensis,
Anura,Hyperoliidae,Hyperolius_nimbae,
Anura,Hyperoliidae,Hyperolius_nitidulus,A
Anura,Hyperoliidae,Hyperolius_obscurus,
Anura,Hyperoliidae,Hyperolius_occidentalis,
Anura,Hyperoliidae,Hyperolius_ocellatus,S
Anura,Hyperoliidae,Hyperolius_olivaceus,
Anura,Hyperoliidae,Hyperolius_papyri,
Anura,Hyperoliidae,Hyperolius_parallelus,A
Anura,Hyperoliidae,Hyperolius_pardalis,S
Anura,Hyperoliidae,Hyperolius_parkeri,S
Anura,Hyperoliidae,Hyperolius_phantasticus,S
Anura,Hyperoliidae,Hyperolius_pickersgilli,S
Anura,Hyperoliidae,Hyperolius_picturatus,S
Anura,Hyperoliidae,Hyperolius_pictus,S
Anura,Hyperoliidae,Hyperolius_platyceps,
Anura,Hyperoliidae,Hyperolius_polli,
Anura,Hyperoliidae,Hyperolius_polystictus,
Anura,Hyperoliidae,Hyperolius_poweri,
Anura,Hyperoliidae,Hyperolius_protchei,
Anura,Hyperoliidae,Hyperolius_pseudargus,
Anura,Hyperoliidae,Hyperolius_puncticulatus,A
Anura,Hyperoliidae,Hyperolius_pusillus,S
Anura,Hyperoliidae,Hyperolius_pustulifer,
Anura,Hyperoliidae,Hyperolius_pyrrhodictyon,A
Anura,Hyperoliidae,Hyperolius_quadratomaculatus,
Anura,Hyperoliidae,Hyperolius_quinquevittatus,
Anura,Hyperoliidae,Hyperolius_raymondi,
Anura,Hyperoliidae,Hyperolius_rhizophilus,
Anura,Hyperoliidae,Hyperolius_rhodesianus,A
Anura,Hyperoliidae,Hyperolius_riggenbachi,S
