Steppingstone sampler:
        No Stones:                  1000
        Start It:                   10010001
        It Per Stone:               5000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
627	0.084403	3750	-0.081370	-110.454083
628	0.083837	3750	-0.074360	-110.528444
629	0.083273	3750	-0.074641	-110.603084
630	0.082712	3750	-0.078644	-110.681728
631	0.082152	3750	-0.079324	-110.761052
632	0.081595	3750	-0.074153	-110.835206
633	0.081041	3750	-0.074480	-110.909686
634	0.080488	3750	-0.075476	-110.985162
635	0.079938	3750	-0.073654	-111.058816
636	0.079390	3750	-0.078494	-111.137310
637	0.078845	3750	-0.075208	-111.212518
638	0.078301	3750	-0.076330	-111.288848
639	0.077760	3750	-0.073948	-111.362796
640	0.077221	3750	-0.078115	-111.440911
641	0.076684	3750	-0.073474	-111.514385
642	0.076150	3750	-0.078538	-111.592923
643	0.075618	3750	-0.075144	-111.668067
644	0.075088	3750	-0.079947	-111.748014
645	0.074560	3750	-0.076870	-111.824883
646	0.074035	3750	-0.074035	-111.898918
647	0.073512	3750	-0.071394	-111.970312
648	0.072991	3750	-0.077868	-112.048180
649	0.072472	3750	-0.073886	-112.122066
650	0.071955	3750	-0.071336	-112.193402
651	0.071441	3750	-0.075030	-112.268432
652	0.070929	3750	-0.072688	-112.341120
653	0.070419	3750	-0.075470	-112.416590
654	0.069911	3750	-0.072116	-112.488706
655	0.069406	3750	-0.070190	-112.558895
656	0.068903	3750	-0.072623	-112.631518
657	0.068401	3750	-0.068113	-112.699631
658	0.067903	3750	-0.074010	-112.773641
659	0.067406	3750	-0.070233	-112.843874
660	0.066911	3750	-0.067035	-112.910909
661	0.066419	3750	-0.068967	-112.979876
662	0.065929	3750	-0.069042	-113.048918
663	0.065441	3750	-0.071227	-113.120145
664	0.064955	3750	-0.072236	-113.192381
665	0.064471	3750	-0.067591	-113.259972
666	0.063990	3750	-0.072224	-113.332196
667	0.063510	3750	-0.070540	-113.402736
668	0.063033	3750	-0.068175	-113.470911
669	0.062558	3750	-0.071367	-113.542278
670	0.062085	3750	-0.073428	-113.615706
671	0.061615	3750	-0.070236	-113.685942
672	0.061146	3750	-0.066708	-113.752650
673	0.060680	3750	-0.071335	-113.823985
674	0.060216	3750	-0.069657	-113.893642
675	0.059753	3750	-0.068516	-113.962158
676	0.059293	3750	-0.067128	-114.029286
677	0.058836	3750	-0.068323	-114.097608
678	0.058380	3750	-0.070397	-114.168005
679	0.057926	3750	-0.065983	-114.233988
680	0.057475	3750	-0.065428	-114.299417
681	0.057025	3750	-0.064711	-114.364128
682	0.056578	3750	-0.066158	-114.430286
683	0.056133	3750	-0.067795	-114.498081
684	0.055690	3750	-0.065001	-114.563083
685	0.055249	3750	-0.063627	-114.626710
686	0.054810	3750	-0.062997	-114.689707
687	0.054373	3750	-0.063968	-114.753675
688	0.053939	3750	-0.061998	-114.815674
689	0.053506	3750	-0.060598	-114.876272
690	0.053076	3750	-0.060110	-114.936382
691	0.052647	3750	-0.065311	-115.001693
692	0.052221	3750	-0.061030	-115.062723
693	0.051797	3750	-0.060287	-115.123011
694	0.051375	3750	-0.060547	-115.183558
695	0.050955	3750	-0.059078	-115.242636
696	0.050537	3750	-0.059620	-115.302256
697	0.050121	3750	-0.061077	-115.363333
698	0.049707	3750	-0.060133	-115.423465
699	0.049295	3750	-0.060173	-115.483638
700	0.048885	3750	-0.060690	-115.544328
701	0.048478	3750	-0.057218	-115.601546
702	0.048072	3750	-0.061181	-115.662727
703	0.047668	3750	-0.061640	-115.724367
704	0.047267	3750	-0.056214	-115.780582
705	0.046867	3750	-0.054179	-115.834760
706	0.046470	3750	-0.059028	-115.893789
707	0.046074	3750	-0.062565	-115.956353
708	0.045681	3750	-0.059133	-116.015486
709	0.045289	3750	-0.057382	-116.072869
710	0.044900	3750	-0.060707	-116.133576
711	0.044512	3750	-0.065871	-116.199447
712	0.044127	3750	-0.058137	-116.257584
713	0.043744	3750	-0.057388	-116.314972
714	0.043362	3750	-0.052801	-116.367773
715	0.042983	3750	-0.064624	-116.432397
716	0.042606	3750	-0.056716	-116.489113
717	0.042230	3750	-0.055261	-116.544373
718	0.041857	3750	-0.052888	-116.597261
719	0.041485	3750	-0.057772	-116.655033
720	0.041116	3750	-0.051412	-116.706445
721	0.040749	3750	-0.055923	-116.762369
722	0.040383	3750	-0.053143	-116.815512
723	0.040020	3750	-0.060781	-116.876293
724	0.039658	3750	-0.054619	-116.930912
725	0.039299	3750	-0.060649	-116.991561
726	0.038941	3750	-0.053913	-117.045474
727	0.038585	3750	-0.057320	-117.102794
728	0.038232	3750	-0.050118	-117.152913
729	0.037880	3750	-0.049367	-117.202280
730	0.037530	3750	-0.050371	-117.252651
731	0.037182	3750	-0.053291	-117.305942
732	0.036836	3750	-0.050089	-117.356031
733	0.036493	3750	-0.047693	-117.403724
734	0.036151	3750	-0.055574	-117.459298
735	0.035810	3750	-0.049109	-117.508407
736	0.035472	3750	-0.059205	-117.567612
737	0.035136	3750	-0.053020	-117.620632
738	0.034802	3750	-0.051992	-117.672623
739	0.034469	3750	-0.052168	-117.724791
740	0.034139	3750	-0.047830	-117.772621
741	0.033810	3750	-0.048400	-117.821021
742	0.033484	3750	-0.052424	-117.873445
743	0.033159	3750	-0.053597	-117.927042
744	0.032836	3750	-0.046611	-117.973653
745	0.032515	3750	-0.050989	-118.024642
746	0.032196	3750	-0.054039	-118.078680
747	0.031879	3750	-0.047430	-118.126110
748	0.031563	3750	-0.045709	-118.171819
749	0.031250	3750	-0.045840	-118.217659
750	0.030938	3750	-0.051559	-118.269218
751	0.030629	3750	-0.050635	-118.319853
752	0.030321	3750	-0.049211	-118.369065
753	0.030015	3750	-0.049873	-118.418938
754	0.029711	3750	-0.046213	-118.465151
755	0.029409	3750	-0.047638	-118.512789
756	0.029108	3750	-0.047106	-118.559894
757	0.028810	3750	-0.049395	-118.609289
758	0.028513	3750	-0.051880	-118.661169
759	0.028218	3750	-0.046864	-118.708033
760	0.027925	3750	-0.049958	-118.757991
761	0.027634	3750	-0.046088	-118.804079
762	0.027345	3750	-0.051863	-118.855941
763	0.027057	3750	-0.047693	-118.903635
764	0.026771	3750	-0.050476	-118.954110
765	0.026487	3750	-0.049969	-119.004080
766	0.026205	3750	-0.045927	-119.050007
767	0.025925	3750	-0.046773	-119.096780
768	0.025647	3750	-0.050660	-119.147439
769	0.025370	3750	-0.041689	-119.189129
770	0.025095	3750	-0.049944	-119.239073
771	0.024822	3750	-0.044446	-119.283518
772	0.024551	3750	-0.048121	-119.331640
773	0.024281	3750	-0.040709	-119.372349
774	0.024014	3750	-0.044750	-119.417098
775	0.023748	3750	-0.041365	-119.458463
776	0.023483	3750	-0.044755	-119.503218
777	0.023221	3750	-0.042354	-119.545572
778	0.022960	3750	-0.042271	-119.587843
779	0.022702	3750	-0.042291	-119.630134
780	0.022445	3750	-0.039707	-119.669841
781	0.022189	3750	-0.036757	-119.706598
782	0.021936	3750	-0.039863	-119.746460
783	0.021684	3750	-0.047088	-119.793549
784	0.021434	3750	-0.036628	-119.830177
785	0.021185	3750	-0.041257	-119.871434
786	0.020939	3750	-0.037930	-119.909363
787	0.020694	3750	-0.039139	-119.948502
788	0.020451	3750	-0.039607	-119.988109
789	0.020209	3750	-0.038675	-120.026785
790	0.019969	3750	-0.040536	-120.067321
791	0.019731	3750	-0.039196	-120.106517
792	0.019495	3750	-0.037996	-120.144513
793	0.019261	3750	-0.037686	-120.182199
794	0.019028	3750	-0.037751	-120.219950
795	0.018796	3750	-0.047731	-120.267681
796	0.018567	3750	-0.036519	-120.304199
797	0.018339	3750	-0.037381	-120.341581
798	0.018113	3750	-0.043603	-120.385184
799	0.017889	3750	-0.036156	-120.421340
800	0.017666	3750	-0.034009	-120.455349
801	0.017445	3750	-0.034630	-120.489979
802	0.017225	3750	-0.038111	-120.528089
803	0.017007	3750	-0.036948	-120.565037
804	0.016791	3750	-0.037901	-120.602938
805	0.016577	3750	-0.038558	-120.641496
806	0.016364	3750	-0.041245	-120.682741
807	0.016153	3750	-0.038330	-120.721071
808	0.015943	3750	-0.038832	-120.759903
809	0.015736	3750	-0.036722	-120.796625
810	0.015529	3750	-0.035410	-120.832035
811	0.015325	3750	-0.035542	-120.867577
812	0.015122	3750	-0.035487	-120.903064
813	0.014920	3750	-0.033004	-120.936068
814	0.014721	3750	-0.037363	-120.973431
815	0.014523	3750	-0.033098	-121.006529
816	0.014326	3750	-0.030557	-121.037086
817	0.014131	3750	-0.035961	-121.073047
818	0.013938	3750	-0.042058	-121.115105
819	0.013746	3750	-0.033819	-121.148924
820	0.013556	3750	-0.032209	-121.181133
821	0.013367	3750	-0.037386	-121.218519
822	0.013181	3750	-0.033963	-121.252482
823	0.012995	3750	-0.034564	-121.287046
824	0.012811	3750	-0.034126	-121.321172
825	0.012629	3750	-0.033552	-121.354724
826	0.012448	3750	-0.033778	-121.388501
827	0.012269	3750	-0.033677	-121.422179
828	0.012092	3750	-0.031925	-121.454103
829	0.011916	3750	-0.031937	-121.486040
830	0.011741	3750	-0.028514	-121.514554
831	0.011568	3750	-0.028414	-121.542968
832	0.011397	3750	-0.031596	-121.574564
833	0.011227	3750	-0.031715	-121.606279
834	0.011059	3750	-0.034060	-121.640339
835	0.010892	3750	-0.032027	-121.672366
836	0.010727	3750	-0.030952	-121.703318
837	0.010563	3750	-0.032475	-121.735793
838	0.010401	3750	-0.028146	-121.763939
839	0.010240	3750	-0.031048	-121.794987
840	0.010081	3750	-0.028380	-121.823368
841	0.009923	3750	-0.030141	-121.853508
842	0.009767	3750	-0.025214	-121.878722
843	0.009612	3750	-0.030351	-121.909073
844	0.009459	3750	-0.028657	-121.937729
845	0.009307	3750	-0.027270	-121.964999
846	0.009156	3750	-0.025372	-121.990371
847	0.009008	3750	-0.031737	-122.022109
848	0.008860	3750	-0.028466	-122.050574
849	0.008714	3750	-0.024284	-122.074859
850	0.008570	3750	-0.026792	-122.101651
851	0.008427	3750	-0.026199	-122.127849
852	0.008285	3750	-0.027257	-122.155107
853	0.008145	3750	-0.022479	-122.177586
854	0.008006	3750	-0.025005	-122.202590
855	0.007869	3750	-0.025634	-122.228224
856	0.007733	3750	-0.023456	-122.251681
857	0.007598	3750	-0.022733	-122.274414
858	0.007465	3750	-0.026601	-122.301015
859	0.007334	3750	-0.025542	-122.326558
860	0.007203	3750	-0.023385	-122.349943
861	0.007075	3750	-0.022455	-122.372398
862	0.006947	3750	-0.024750	-122.397148
863	0.006821	3750	-0.022130	-122.419278
864	0.006696	3750	-0.025760	-122.445037
865	0.006573	3750	-0.020523	-122.465560
866	0.006451	3750	-0.022248	-122.487808
867	0.006330	3750	-0.020986	-122.508795
868	0.006211	3750	-0.022860	-122.531654
869	0.006093	3750	-0.023197	-122.554851
870	0.005977	3750	-0.023140	-122.577991
871	0.005862	3750	-0.022077	-122.600068
872	0.005748	3750	-0.021271	-122.621339
873	0.005635	3750	-0.021053	-122.642392
874	0.005524	3750	-0.020211	-122.662602
875	0.005414	3750	-0.020352	-122.682955
876	0.005306	3750	-0.020085	-122.703039
877	0.005199	3750	-0.020109	-122.723148
878	0.005093	3750	-0.017078	-122.740226
879	0.004988	3750	-0.019412	-122.759638
880	0.004885	3750	-0.018311	-122.777950
881	0.004783	3750	-0.020887	-122.798837
882	0.004682	3750	-0.018704	-122.817541
883	0.004583	3750	-0.018126	-122.835667
884	0.004485	3750	-0.018938	-122.854605
885	0.004388	3750	-0.019158	-122.873763
886	0.004292	3750	-0.020457	-122.894221
887	0.004198	3750	-0.018874	-122.913095
888	0.004105	3750	-0.017446	-122.930541
889	0.004013	3750	-0.016579	-122.947121
890	0.003923	3750	-0.017514	-122.964635
891	0.003833	3750	-0.020625	-122.985260
892	0.003745	3750	-0.018314	-123.003574
893	0.003658	3750	-0.019082	-123.022656
894	0.003573	3750	-0.016971	-123.039628
895	0.003488	3750	-0.018267	-123.057895
896	0.003405	3750	-0.018358	-123.076252
897	0.003323	3750	-0.016096	-123.092348
898	0.003242	3750	-0.016187	-123.108536
899	0.003162	3750	-0.017318	-123.125854
900	0.003084	3750	-0.016869	-123.142723
901	0.003007	3750	-0.015164	-123.157887
902	0.002930	3750	-0.015497	-123.173383
903	0.002855	3750	-0.016024	-123.189408
904	0.002782	3750	-0.013732	-123.203140
905	0.002709	3750	-0.017681	-123.220821
906	0.002638	3750	-0.015117	-123.235938
907	0.002567	3750	-0.014991	-123.250928
908	0.002498	3750	-0.013638	-123.264566
909	0.002430	3750	-0.010811	-123.275377
910	0.002363	3750	-0.012189	-123.287566
911	0.002297	3750	-0.012910	-123.300476
912	0.002233	3750	-0.012861	-123.313337
913	0.002169	3750	-0.013161	-123.326499
914	0.002106	3750	-0.010992	-123.337491
915	0.002045	3750	-0.013494	-123.350985
916	0.001985	3750	-0.011431	-123.362415
917	0.001925	3750	-0.012667	-123.375082
918	0.001867	3750	-0.012693	-123.387775
919	0.001810	3750	-0.011849	-123.399624
920	0.001754	3750	-0.012260	-123.411884
921	0.001699	3750	-0.011113	-123.422996
922	0.001645	3750	-0.012461	-123.435458
923	0.001592	3750	-0.011937	-123.447395
924	0.001540	3750	-0.011124	-123.458519
925	0.001490	3750	-0.011335	-123.469854
926	0.001440	3750	-0.010850	-123.480703
927	0.001391	3750	-0.011661	-123.492365
928	0.001343	3750	-0.011341	-123.503705
929	0.001296	3750	-0.010926	-123.514631
930	0.001251	3750	-0.010530	-123.525161
931	0.001206	3750	-0.009949	-123.535111
932	0.001162	3750	-0.009040	-123.544151
933	0.001119	3750	-0.009349	-123.553500
934	0.001077	3750	-0.010118	-123.563618
935	0.001036	3750	-0.008958	-123.572576
936	0.000996	3750	-0.007402	-123.579977
937	0.000957	3750	-0.006859	-123.586836
938	0.000919	3750	-0.006802	-123.593639
939	0.000882	3750	-0.008509	-123.602148
940	0.000846	3750	-0.007210	-123.609358
941	0.000810	3750	-0.007407	-123.616765
942	0.000776	3750	-0.006408	-123.623173
943	0.000742	3750	-0.006553	-123.629726
944	0.000709	3750	-0.006974	-123.636700
945	0.000678	3750	-0.006535	-123.643235
946	0.000647	3750	-0.006147	-123.649382
947	0.000617	3750	-0.005822	-123.655204
948	0.000587	3750	-0.005760	-123.660964
949	0.000559	3750	-0.005052	-123.666016
950	0.000531	3750	-0.004849	-123.670865
951	0.000505	3750	-0.005456	-123.676321
952	0.000479	3750	-0.004726	-123.681047
953	0.000454	3750	-0.005054	-123.686101
954	0.000430	3750	-0.005406	-123.691507
955	0.000406	3750	-0.005087	-123.696594
956	0.000383	3750	-0.005329	-123.701923
957	0.000362	3750	-0.004810	-123.706733
958	0.000340	3750	-0.004613	-123.711347
959	0.000320	3750	-0.004346	-123.715692
960	0.000300	3750	-0.004397	-123.720090
961	0.000281	3750	-0.003922	-123.724012
962	0.000263	3750	-0.004168	-123.728180
963	0.000246	3750	-0.004061	-123.732240
964	0.000229	3750	-0.003106	-123.735346
965	0.000213	3750	-0.003232	-123.738578
966	0.000198	3750	-0.002748	-123.741326
967	0.000183	3750	-0.003199	-123.744525
968	0.000169	3750	-0.003213	-123.747737
969	0.000156	3750	-0.002682	-123.750420
970	0.000143	3750	-0.002478	-123.752898
971	0.000131	3750	-0.002128	-123.755026
972	0.000120	3750	-0.002557	-123.757582
973	0.000109	3750	-0.002111	-123.759694
974	0.000099	3750	-0.002040	-123.761734
975	0.000089	3750	-0.001806	-123.763540
976	0.000080	3750	-0.001908	-123.765448
977	0.000072	3750	-0.001815	-123.767262
978	0.000064	3750	-0.001662	-123.768924
979	0.000057	3750	-0.001377	-123.770301
980	0.000050	3750	-0.001420	-123.771721
981	0.000043	3750	-0.001169	-123.772890
982	0.000038	3750	-0.001186	-123.774076
983	0.000032	3750	-0.001073	-123.775149
984	0.000028	3750	-0.001094	-123.776244
985	0.000023	3750	-0.000929	-123.777173
986	0.000019	3750	-0.000822	-123.777994
987	0.000016	3750	-0.000731	-123.778725
988	0.000013	3750	-0.000625	-123.779351
989	0.000010	3750	-0.000492	-123.779842
990	0.000008	3750	-0.000514	-123.780356
991	0.000006	3750	-0.000379	-123.780735
992	0.000004	3750	-0.000273	-123.781008
993	0.000003	3750	-0.000282	-123.781290
994	0.000002	3750	-0.000176	-123.781465
995	0.000001	3750	-0.000124	-123.781590
996	0.000000	3750	-0.000117	-123.781707
997	0.000000	3750	-0.000077	-123.781784
998	0.000000	3750	-0.000027	-123.781811
999	0.000000	3750	-0.000007	-123.781818
Log marginal likelihood:	-123.781818
